,activity_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,zstore
608,ScenarioMIP,GISS-E2-1-G,ssp119,r1i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r1i1p1f2/Amon/tas/gn/v20200115/
609,ScenarioMIP,GISS-E2-1-G,ssp370,r8i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp370/r8i1p1f2/Amon/tas/gn/v20200115/
611,CMIP,UKESM1-0-LL,historical,r13i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/NIMS-KMA/UKESM1-0-LL/historical/r13i1p1f2/Amon/tas/gn/v20200205/
612,CMIP,MIROC6,historical,r15i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r15i1p1f1/Amon/tas/gn/v20200519/
613,CMIP,MIROC6,historical,r16i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r16i1p1f1/Amon/tas/gn/v20200519/
614,CMIP,MIROC6,historical,r12i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r12i1p1f1/Amon/tas/gn/v20200519/
615,CMIP,MIROC6,historical,r17i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r17i1p1f1/Amon/tas/gn/v20200519/
616,CMIP,MIROC6,historical,r11i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r11i1p1f1/Amon/tas/gn/v20200519/
617,CMIP,MIROC6,historical,r18i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r18i1p1f1/Amon/tas/gn/v20200519/
618,CMIP,MIROC6,historical,r39i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r39i1p1f1/Amon/tas/gn/v20200519/
619,CMIP,MIROC6,historical,r43i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r43i1p1f1/Amon/tas/gn/v20200519/
620,CMIP,MIROC6,historical,r42i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r42i1p1f1/Amon/tas/gn/v20200519/
621,CMIP,MIROC6,historical,r44i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r44i1p1f1/Amon/tas/gn/v20200519/
622,CMIP,MIROC6,historical,r21i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r21i1p1f1/Amon/tas/gn/v20200519/
623,CMIP,MIROC6,historical,r20i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r20i1p1f1/Amon/tas/gn/v20200519/
624,CMIP,MIROC6,historical,r24i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r24i1p1f1/Amon/tas/gn/v20200519/
625,CMIP,MIROC6,historical,r19i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r19i1p1f1/Amon/tas/gn/v20200519/
626,CMIP,MIROC6,historical,r14i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r14i1p1f1/Amon/tas/gn/v20200519/
627,CMIP,MIROC6,historical,r25i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r25i1p1f1/Amon/tas/gn/v20200519/
628,CMIP,MIROC6,historical,r13i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r13i1p1f1/Amon/tas/gn/v20200519/
629,CMIP,MIROC6,historical,r23i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r23i1p1f1/Amon/tas/gn/v20200519/
630,CMIP,MIROC6,historical,r22i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r22i1p1f1/Amon/tas/gn/v20200519/
631,CMIP,MIROC6,historical,r35i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r35i1p1f1/Amon/tas/gn/v20200519/
632,CMIP,MIROC6,historical,r36i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r36i1p1f1/Amon/tas/gn/v20200519/
633,CMIP,MIROC6,historical,r28i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r28i1p1f1/Amon/tas/gn/v20200519/
634,CMIP,MIROC6,historical,r27i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r27i1p1f1/Amon/tas/gn/v20200519/
635,CMIP,MIROC6,historical,r31i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r31i1p1f1/Amon/tas/gn/v20200519/
636,CMIP,MIROC6,historical,r26i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r26i1p1f1/Amon/tas/gn/v20200519/
637,CMIP,MIROC6,historical,r32i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r32i1p1f1/Amon/tas/gn/v20200519/
638,CMIP,MIROC6,historical,r34i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r34i1p1f1/Amon/tas/gn/v20200519/
639,CMIP,MIROC6,historical,r38i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r38i1p1f1/Amon/tas/gn/v20200519/
640,CMIP,MIROC6,historical,r33i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r33i1p1f1/Amon/tas/gn/v20200519/
641,CMIP,MIROC6,historical,r37i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r37i1p1f1/Amon/tas/gn/v20200519/
642,CMIP,MIROC6,historical,r48i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r48i1p1f1/Amon/tas/gn/v20200519/
643,CMIP,MIROC6,historical,r50i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r50i1p1f1/Amon/tas/gn/v20200519/
644,CMIP,MIROC6,historical,r40i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r40i1p1f1/Amon/tas/gn/v20200519/
645,CMIP,MIROC6,historical,r41i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r41i1p1f1/Amon/tas/gn/v20200519/
646,CMIP,MIROC6,historical,r49i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r49i1p1f1/Amon/tas/gn/v20200519/
647,CMIP,MIROC6,historical,r29i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r29i1p1f1/Amon/tas/gn/v20200519/
648,CMIP,MIROC6,historical,r30i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r30i1p1f1/Amon/tas/gn/v20200519/
649,CMIP,MIROC6,historical,r45i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r45i1p1f1/Amon/tas/gn/v20200519/
650,CMIP,MIROC6,historical,r47i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r47i1p1f1/Amon/tas/gn/v20200519/
651,CMIP,MIROC6,historical,r46i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r46i1p1f1/Amon/tas/gn/v20200519/
652,CMIP,ACCESS-ESM1-5,historical,r6i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r6i1p1f1/Amon/tas/gn/v20200529/
653,CMIP,ACCESS-ESM1-5,historical,r8i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r8i1p1f1/Amon/tas/gn/v20200529/
654,CMIP,ACCESS-ESM1-5,historical,r7i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r7i1p1f1/Amon/tas/gn/v20200529/
655,CMIP,ACCESS-ESM1-5,historical,r9i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r9i1p1f1/Amon/tas/gn/v20200529/
656,CMIP,ACCESS-ESM1-5,historical,r4i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r4i1p1f1/Amon/tas/gn/v20200529/
657,CMIP,ACCESS-ESM1-5,historical,r5i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r5i1p1f1/Amon/tas/gn/v20200601/
658,ScenarioMIP,UKESM1-0-LL,ssp370,r9i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r9i1p1f2/Amon/tas/gn/v20200602/
659,ScenarioMIP,UKESM1-0-LL,ssp370,r10i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r10i1p1f2/Amon/tas/gn/v20200603/
660,ScenarioMIP,UKESM1-0-LL,ssp370,r11i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r11i1p1f2/Amon/tas/gn/v20200603/
661,ScenarioMIP,UKESM1-0-LL,ssp370,r12i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r12i1p1f2/Amon/tas/gn/v20200604/
662,ScenarioMIP,UKESM1-0-LL,ssp370,r19i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r19i1p1f2/Amon/tas/gn/v20200605/
663,ScenarioMIP,UKESM1-0-LL,ssp370,r17i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r17i1p1f2/Amon/tas/gn/v20200605/
664,CMIP,ACCESS-ESM1-5,historical,r10i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r10i1p1f1/Amon/tas/gn/v20200605/
665,ScenarioMIP,UKESM1-0-LL,ssp370,r18i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r18i1p1f2/Amon/tas/gn/v20200605/
666,ScenarioMIP,UKESM1-0-LL,ssp370,r16i1p1f2,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r16i1p1f2/Amon/tas/gn/v20200608/
667,ScenarioMIP,MIROC6,ssp585,r50i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r50i1p1f1/Amon/tas/gn/v20200623/
668,ScenarioMIP,MIROC6,ssp585,r25i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r25i1p1f1/Amon/tas/gn/v20200623/
669,ScenarioMIP,MIROC6,ssp585,r43i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r43i1p1f1/Amon/tas/gn/v20200623/
670,ScenarioMIP,MIROC6,ssp585,r42i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r42i1p1f1/Amon/tas/gn/v20200623/
671,ScenarioMIP,MIROC6,ssp585,r24i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r24i1p1f1/Amon/tas/gn/v20200623/
672,ScenarioMIP,MIROC6,ssp585,r41i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r41i1p1f1/Amon/tas/gn/v20200623/
673,ScenarioMIP,MIROC6,ssp245,r32i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r32i1p1f1/Amon/tas/gn/v20200623/
674,ScenarioMIP,MIROC6,ssp585,r5i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r5i1p1f1/Amon/tas/gn/v20200623/
675,ScenarioMIP,MIROC6,ssp585,r6i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r6i1p1f1/Amon/tas/gn/v20200623/
676,ScenarioMIP,MIROC6,ssp585,r29i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r29i1p1f1/Amon/tas/gn/v20200623/
677,ScenarioMIP,MIROC6,ssp585,r27i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r27i1p1f1/Amon/tas/gn/v20200623/
678,ScenarioMIP,MIROC6,ssp585,r23i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r23i1p1f1/Amon/tas/gn/v20200623/
679,ScenarioMIP,MIROC6,ssp585,r7i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r7i1p1f1/Amon/tas/gn/v20200623/
680,ScenarioMIP,MIROC6,ssp585,r22i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r22i1p1f1/Amon/tas/gn/v20200623/
681,ScenarioMIP,MIROC6,ssp585,r40i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r40i1p1f1/Amon/tas/gn/v20200623/
682,ScenarioMIP,MIROC6,ssp245,r39i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r39i1p1f1/Amon/tas/gn/v20200623/
683,ScenarioMIP,MIROC6,ssp245,r38i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r38i1p1f1/Amon/tas/gn/v20200623/
684,ScenarioMIP,MIROC6,ssp245,r50i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r50i1p1f1/Amon/tas/gn/v20200623/
685,ScenarioMIP,MIROC6,ssp245,r7i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r7i1p1f1/Amon/tas/gn/v20200623/
686,ScenarioMIP,MIROC6,ssp245,r9i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r9i1p1f1/Amon/tas/gn/v20200623/
687,ScenarioMIP,MIROC6,ssp245,r40i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r40i1p1f1/Amon/tas/gn/v20200623/
688,ScenarioMIP,MIROC6,ssp245,r44i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r44i1p1f1/Amon/tas/gn/v20200623/
689,ScenarioMIP,MIROC6,ssp245,r42i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r42i1p1f1/Amon/tas/gn/v20200623/
690,ScenarioMIP,MIROC6,ssp245,r41i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r41i1p1f1/Amon/tas/gn/v20200623/
691,ScenarioMIP,MIROC6,ssp245,r43i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r43i1p1f1/Amon/tas/gn/v20200623/
692,ScenarioMIP,MIROC6,ssp585,r39i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r39i1p1f1/Amon/tas/gn/v20200623/
693,ScenarioMIP,MIROC6,ssp585,r30i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r30i1p1f1/Amon/tas/gn/v20200623/
694,ScenarioMIP,MIROC6,ssp585,r17i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r17i1p1f1/Amon/tas/gn/v20200623/
695,ScenarioMIP,MIROC6,ssp585,r18i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r18i1p1f1/Amon/tas/gn/v20200623/
696,ScenarioMIP,MIROC6,ssp585,r9i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r9i1p1f1/Amon/tas/gn/v20200623/
697,ScenarioMIP,MIROC6,ssp245,r28i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r28i1p1f1/Amon/tas/gn/v20200623/
698,ScenarioMIP,MIROC6,ssp585,r16i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r16i1p1f1/Amon/tas/gn/v20200623/
699,ScenarioMIP,MIROC6,ssp585,r19i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r19i1p1f1/Amon/tas/gn/v20200623/
700,ScenarioMIP,MIROC6,ssp585,r31i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r31i1p1f1/Amon/tas/gn/v20200623/
701,ScenarioMIP,MIROC6,ssp585,r15i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r15i1p1f1/Amon/tas/gn/v20200623/
702,ScenarioMIP,MIROC6,ssp585,r20i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r20i1p1f1/Amon/tas/gn/v20200623/
703,ScenarioMIP,MIROC6,ssp585,r21i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r21i1p1f1/Amon/tas/gn/v20200623/
704,ScenarioMIP,MIROC6,ssp585,r8i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r8i1p1f1/Amon/tas/gn/v20200623/
705,ScenarioMIP,MIROC6,ssp585,r45i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r45i1p1f1/Amon/tas/gn/v20200623/
706,ScenarioMIP,MIROC6,ssp585,r44i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r44i1p1f1/Amon/tas/gn/v20200623/
707,ScenarioMIP,MIROC6,ssp585,r28i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r28i1p1f1/Amon/tas/gn/v20200623/
708,ScenarioMIP,MIROC6,ssp585,r46i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r46i1p1f1/Amon/tas/gn/v20200623/
709,ScenarioMIP,MIROC6,ssp585,r47i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r47i1p1f1/Amon/tas/gn/v20200623/
710,ScenarioMIP,MIROC6,ssp585,r26i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r26i1p1f1/Amon/tas/gn/v20200623/
711,ScenarioMIP,MIROC6,ssp585,r49i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r49i1p1f1/Amon/tas/gn/v20200623/
712,ScenarioMIP,MIROC6,ssp245,r27i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r27i1p1f1/Amon/tas/gn/v20200623/
713,ScenarioMIP,MIROC6,ssp585,r48i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r48i1p1f1/Amon/tas/gn/v20200623/
714,ScenarioMIP,MIROC6,ssp585,r4i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r4i1p1f1/Amon/tas/gn/v20200623/
715,ScenarioMIP,MIROC6,ssp245,r22i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r22i1p1f1/Amon/tas/gn/v20200623/
716,ScenarioMIP,MIROC6,ssp245,r13i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r13i1p1f1/Amon/tas/gn/v20200623/
717,ScenarioMIP,MIROC6,ssp245,r21i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r21i1p1f1/Amon/tas/gn/v20200623/
718,ScenarioMIP,MIROC6,ssp245,r25i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r25i1p1f1/Amon/tas/gn/v20200623/
719,ScenarioMIP,MIROC6,ssp245,r24i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r24i1p1f1/Amon/tas/gn/v20200623/
720,ScenarioMIP,MIROC6,ssp245,r11i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r11i1p1f1/Amon/tas/gn/v20200623/
721,ScenarioMIP,MIROC6,ssp245,r12i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r12i1p1f1/Amon/tas/gn/v20200623/
722,ScenarioMIP,MIROC6,ssp245,r31i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r31i1p1f1/Amon/tas/gn/v20200623/
723,ScenarioMIP,MIROC6,ssp245,r30i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r30i1p1f1/Amon/tas/gn/v20200623/
724,ScenarioMIP,MIROC6,ssp245,r36i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r36i1p1f1/Amon/tas/gn/v20200623/
725,ScenarioMIP,MIROC6,ssp245,r33i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r33i1p1f1/Amon/tas/gn/v20200623/
726,ScenarioMIP,MIROC6,ssp585,r37i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r37i1p1f1/Amon/tas/gn/v20200623/
727,ScenarioMIP,MIROC6,ssp585,r36i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r36i1p1f1/Amon/tas/gn/v20200623/
728,ScenarioMIP,MIROC6,ssp245,r16i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r16i1p1f1/Amon/tas/gn/v20200623/
729,ScenarioMIP,MIROC6,ssp245,r15i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r15i1p1f1/Amon/tas/gn/v20200623/
730,ScenarioMIP,MIROC6,ssp245,r26i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r26i1p1f1/Amon/tas/gn/v20200623/
731,ScenarioMIP,MIROC6,ssp245,r20i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r20i1p1f1/Amon/tas/gn/v20200623/
732,ScenarioMIP,MIROC6,ssp245,r10i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r10i1p1f1/Amon/tas/gn/v20200623/
733,ScenarioMIP,MIROC6,ssp245,r18i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r18i1p1f1/Amon/tas/gn/v20200623/
734,ScenarioMIP,MIROC6,ssp245,r23i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r23i1p1f1/Amon/tas/gn/v20200623/
735,ScenarioMIP,MIROC6,ssp245,r14i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r14i1p1f1/Amon/tas/gn/v20200623/
736,ScenarioMIP,MIROC6,ssp245,r17i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r17i1p1f1/Amon/tas/gn/v20200623/
737,ScenarioMIP,MIROC6,ssp245,r19i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r19i1p1f1/Amon/tas/gn/v20200623/
738,ScenarioMIP,MIROC6,ssp245,r48i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r48i1p1f1/Amon/tas/gn/v20200623/
739,ScenarioMIP,MIROC6,ssp245,r47i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r47i1p1f1/Amon/tas/gn/v20200623/
740,ScenarioMIP,MIROC6,ssp245,r49i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r49i1p1f1/Amon/tas/gn/v20200623/
741,ScenarioMIP,MIROC6,ssp585,r11i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r11i1p1f1/Amon/tas/gn/v20200623/
742,ScenarioMIP,MIROC6,ssp585,r35i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r35i1p1f1/Amon/tas/gn/v20200623/
743,ScenarioMIP,MIROC6,ssp585,r12i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp585/r12i1p1f1/Amon/tas/gn/v20200623/
744,ScenarioMIP,MIROC6,ssp245,r6i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r6i1p1f1/Amon/tas/gn/v20200623/
