model,experiment,ensemble,variable,zstore,domain
MPI-ESM1-2-HR,ssp370,r9i1p1f1,rlds,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/rlds/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,psl,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/psl/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,ps,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/ps/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,fbddtdin,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/fbddtdin/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,icfriver,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/icfriver/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,masscello,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/masscello/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,fbddtdic,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/fbddtdic/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,mlotst,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/mlotst/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,thetaoga,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/thetaoga/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,thetao,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/thetao/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,tauvo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/tauvo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,tauuo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/tauuo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,talk,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/talk/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,spco2,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/spco2/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,sosga,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/sosga/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,sos,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/sos/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,soga,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/soga/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,so,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/so/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,rsntds,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/rsntds/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,ph,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/ph/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,pbo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/pbo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,ocfriver,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/ocfriver/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,o2sat,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/o2sat/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,o2min,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/o2min/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,fbddtdip,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/fbddtdip/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,fbddtdisi,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/fbddtdisi/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,fddtdic,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/fddtdic/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,tauv,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/tauv/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,ts,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/ts/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,ua,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/ua/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,intpp,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/intpp/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,fsn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/fsn/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,fsitherm,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/fsitherm/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,fsfe,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/fsfe/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,froc,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/froc/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,frn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/frn/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,fric,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/fric/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,frfe,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/frfe/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,fgco2,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/fgco2/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,fddtdisi,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/fddtdisi/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,fddtdip,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/fddtdip/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,fddtdin,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/fddtdin/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,fddtdife,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/fddtdife/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,fddtalk,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/fddtalk/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,ta,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/ta/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,umo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/umo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,thkcello,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/thkcello/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,tosga,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/tosga/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,tas,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/tas/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,tasmin,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/tasmin/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,tasmax,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/tasmax/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,hur,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/hur/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,hfss,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/hfss/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,hfls,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/hfls/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,evspsbl,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/evspsbl/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,clwvi,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/clwvi/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,clivi,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/clivi/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,tos,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/tos/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,vas,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/3hr/vas/gn/v20190710/,3hr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,uas,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/3hr/uas/gn/v20190710/,3hr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,hus,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/hus/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,tas,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/3hr/tas/gn/v20190710/,3hr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,pr,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/pr/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,prc,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/prc/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,prsn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/prsn/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,prw,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/prw/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,tauu,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/tauu/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,huss,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/huss/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,o3,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/o3/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,clt,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Amon/clt/gn/v20190710/,Amon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,prsn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/day/prsn/gn/v20190710/,day
MPI-ESM1-2-HR,ssp370,r9i1p1f1,dcalc,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/dcalc/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,chl,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/chl/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,bsi,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/bsi/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,bfe,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/bfe/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,bddtdisi,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/bddtdisi/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,bddtdip,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/bddtdip/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,bddtdin,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/bddtdin/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,bddtdife,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/bddtdife/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,osalttend,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/osalttend/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,bddtdic,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/bddtdic/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,zostoga,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/zostoga/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,zos,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/zos/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,zo2min,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/zo2min/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,wo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/wo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,wmo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/wmo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,volo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/volo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,vo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/vo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,vmo,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Omon/vmo/gn/v20190710/,Omon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,chldiaz,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/chldiaz/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,bddtalk,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/bddtalk/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,pbsi,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/pbsi/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,sisnthick,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/SImon/sisnthick/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,sispeed,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/SImon/sispeed/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,phyc,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/phyc/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,pcalc,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/pcalc/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,siextentn,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/SImon/siextentn/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,sisnconc,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/SImon/sisnconc/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,pbfe,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/pbfe/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,sisnmass,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/SImon/sisnmass/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,pr,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/day/pr/gn/v20190710/,day
MPI-ESM1-2-HR,ssp370,r9i1p1f1,huss,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/day/huss/gn/v20190710/,day
MPI-ESM1-2-HR,ssp370,r9i1p1f1,hursmin,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/day/hursmin/gn/v20190710/,day
MPI-ESM1-2-HR,ssp370,r9i1p1f1,hursmax,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/day/hursmax/gn/v20190710/,day
MPI-ESM1-2-HR,ssp370,r9i1p1f1,hurs,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/day/hurs/gn/v20190710/,day
MPI-ESM1-2-HR,ssp370,r9i1p1f1,hfss,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/day/hfss/gn/v20190710/,day
MPI-ESM1-2-HR,ssp370,r9i1p1f1,hfls,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/day/hfls/gn/v20190710/,day
MPI-ESM1-2-HR,ssp370,r9i1p1f1,clt,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/day/clt/gn/v20190710/,day
MPI-ESM1-2-HR,ssp370,r9i1p1f1,sndmasssnf,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/SImon/sndmasssnf/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,sivol,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/SImon/sivol/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,siv,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/SImon/siv/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,siu,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/SImon/siu/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,sitimefrac,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/SImon/sitimefrac/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,sithick,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/SImon/sithick/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,sitemptop,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/SImon/sitemptop/gn/v20190710/,SImon
MPI-ESM1-2-HR,ssp370,r9i1p1f1,dfe,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/dfe/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,phyfe,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/phyfe/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,osaltrmadvect,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/osaltrmadvect/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,osaltpmdiff,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/osaltpmdiff/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,osaltpadvect,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/osaltpadvect/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,osaltdiff,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/osaltdiff/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,opottemptend,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/opottemptend/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,opottemprmadvect,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/opottemprmadvect/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,opottemppmdiff,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/opottemppmdiff/gn/v20190710/,Oyr
MPI-ESM1-2-HR,ssp370,r9i1p1f1,opottemppadvect,gs://cmip6/CMIP6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp370/r9i1p1f1/Oyr/opottemppadvect/gn/v20190710/,Oyr
